S.No,Province/State,Country,Date,Confirmed,Deaths,Recovered
17585,,Monaco,28-03-2020,42,0,1
17586,,Mongolia,28-03-2020,12,0,0
17587,,Montenegro,28-03-2020,84,1,0
17588,,Morocco,28-03-2020,402,25,11
17589,,Namibia,28-03-2020,8,0,2
17590,,Nepal,28-03-2020,5,0,1
17591,Aruba,Netherlands,28-03-2020,46,0,1
17592,Curacao,Netherlands,28-03-2020,8,1,2
17593,Sint Maarten,Netherlands,28-03-2020,3,0,0
17594,,Netherlands,28-03-2020,9762,639,3
17595,,New Zealand,28-03-2020,451,0,50
17596,,Nicaragua,28-03-2020,4,1,0
17597,,Niger,28-03-2020,10,1,0
17598,,Nigeria,28-03-2020,89,1,3
17599,,North Macedonia,28-03-2020,241,4,3
17600,,Norway,28-03-2020,4015,23,7
17601,,Oman,28-03-2020,152,0,23
17602,,Pakistan,28-03-2020,1495,12,29
17603,,Panama,28-03-2020,786,14,2
17604,,Papua New Guinea,28-03-2020,1,0,0
17605,,Paraguay,28-03-2020,56,3,1
17606,,Peru,28-03-2020,671,16,16
17607,,Philippines,28-03-2020,1075,68,35
17608,,Poland,28-03-2020,1638,18,7
17609,,Portugal,28-03-2020,5170,100,43
17610,,Qatar,28-03-2020,590,1,45
17611,,Romania,28-03-2020,1452,37,139
17612,,Russia,28-03-2020,1264,4,49
17613,,Rwanda,28-03-2020,60,0,0
17614,,Saint Lucia,28-03-2020,3,0,1
17615,,Saint Vincent and the Grenadines,28-03-2020,1,0,1
17616,,San Marino,28-03-2020,224,22,6
17617,,Saudi Arabia,28-03-2020,1203,4,37
17618,,Senegal,28-03-2020,130,0,18
17619,,Serbia,28-03-2020,659,10,0
17620,,Seychelles,28-03-2020,8,0,0
17621,,Singapore,28-03-2020,802,2,198
17622,,Slovakia,28-03-2020,292,0,2
17623,,Slovenia,28-03-2020,684,9,10
17624,,Somalia,28-03-2020,3,0,0
17625,,South Africa,28-03-2020,1187,1,31
17626,,Spain,28-03-2020,73235,5982,12285
17627,,Sri Lanka,28-03-2020,113,1,9
17628,,Sudan,28-03-2020,5,1,0
17629,,Suriname,28-03-2020,8,0,0
17630,,Sweden,28-03-2020,3447,105,16
17631,,Switzerland,28-03-2020,14076,264,1530
17632,,Taiwan*,28-03-2020,283,2,30
17633,,Tanzania,28-03-2020,14,0,1
17634,,Thailand,28-03-2020,1245,6,97
17635,,Togo,28-03-2020,25,1,1
17636,,Trinidad and Tobago,28-03-2020,74,3,1
17637,,Tunisia,28-03-2020,278,8,2
17638,,Turkey,28-03-2020,7402,108,70
17639,,Uganda,28-03-2020,30,0,0
17640,,Ukraine,28-03-2020,356,9,5
17641,,United Arab Emirates,28-03-2020,468,2,52
17642,Bermuda,United Kingdom,28-03-2020,17,0,2
17643,Cayman Islands,United Kingdom,28-03-2020,8,1,0
17644,Channel Islands,United Kingdom,28-03-2020,97,1,0
17645,Gibraltar,United Kingdom,28-03-2020,56,0,14
17646,Isle of Man,United Kingdom,28-03-2020,32,0,0
17647,Montserrat,United Kingdom,28-03-2020,5,0,0
17648,,United Kingdom,28-03-2020,17089,1455,135
17649,,Uruguay,28-03-2020,303,1,0
17650,,US,28-03-2020,121465,2731,1072
17651,,Uzbekistan,28-03-2020,104,2,5
17652,,Venezuela,28-03-2020,119,2,39
17653,,Vietnam,28-03-2020,174,0,21
17654,,Zambia,28-03-2020,28,0,0
17655,,Zimbabwe,28-03-2020,7,1,0
17656,Diamond Princess,Canada,28-03-2020,0,1,0
17657,,Dominica,28-03-2020,11,0,0
17658,,Grenada,28-03-2020,7,0,0
17659,,Mozambique,28-03-2020,8,0,0
17660,,Syria,28-03-2020,5,0,0
17661,,Timor-Leste,28-03-2020,1,0,0
17662,,Belize,28-03-2020,2,0,0
17663,,Laos,28-03-2020,8,0,0
17664,,Libya,28-03-2020,3,0,0
17665,,West Bank and Gaza,28-03-2020,98,1,18
17666,,Guinea-Bissau,28-03-2020,2,0,0
17667,,Mali,28-03-2020,18,0,0
17668,,Saint Kitts and Nevis,28-03-2020,2,0,0
17669,Northwest Territories,Canada,28-03-2020,1,0,0
17670,Yukon,Canada,28-03-2020,4,0,0
17671,,Kosovo,28-03-2020,91,1,1
17672,,Burma,28-03-2020,8,0,0
17673,Anguilla,United Kingdom,28-03-2020,2,0,0
17674,British Virgin Islands,United Kingdom,28-03-2020,2,0,0
17675,Turks and Caicos Islands,United Kingdom,28-03-2020,4,0,0
17676,,MS Zaandam,28-03-2020,2,0,0
17677,,Botswana,28-03-2020,0,0,0
17678,,Burundi,28-03-2020,0,0,0
17679,,Sierra Leone,28-03-2020,0,0,0
17680,,Malawi,28-03-2020,0,0,0
17681,Falkland Islands (Malvinas),United Kingdom,28-03-2020,0,0,0
17682,Saint Pierre and Miquelon,France,28-03-2020,0,0,0
17683,,South Sudan,28-03-2020,0,0,0
17684,,Western Sahara,28-03-2020,0,0,0
17685,,Sao Tome and Principe,28-03-2020,0,0,0
17686,,Yemen,28-03-2020,0,0,0
17687,,Comoros,28-03-2020,0,0,0
17688,,Tajikistan,28-03-2020,0,0,0
17689,,Afghanistan,29-03-2020,120,4,2
17690,,Albania,29-03-2020,212,10,33
17691,,Algeria,29-03-2020,511,31,31
17692,,Andorra,29-03-2020,334,6,1
17693,,Angola,29-03-2020,7,2,0
17694,,Antigua and Barbuda,29-03-2020,7,0,0
17695,,Argentina,29-03-2020,745,19,72
17696,,Armenia,29-03-2020,424,3,30
17697,Australian Capital Territory,Australia,29-03-2020,77,0,2
17698,New South Wales,Australia,29-03-2020,1791,8,4
17699,Northern Territory,Australia,29-03-2020,15,0,0
17700,Queensland,Australia,29-03-2020,656,2,8
17701,South Australia,Australia,29-03-2020,299,0,6
17702,Tasmania,Australia,29-03-2020,66,0,5
17703,Victoria,Australia,29-03-2020,769,4,191
17704,Western Australia,Australia,29-03-2020,311,2,28
17705,,Austria,29-03-2020,8788,86,479
17706,,Azerbaijan,29-03-2020,209,4,15
17707,,Bahamas,29-03-2020,11,0,1
17708,,Bahrain,29-03-2020,499,4,272
17709,,Bangladesh,29-03-2020,48,5,15
17710,,Barbados,29-03-2020,33,0,0
17711,,Belarus,29-03-2020,94,0,32
17712,,Belgium,29-03-2020,10836,431,1359
17713,,Benin,29-03-2020,6,0,0
17714,,Bhutan,29-03-2020,4,0,0
17715,,Bolivia,29-03-2020,81,1,0
17716,,Bosnia and Herzegovina,29-03-2020,323,6,8
17717,,Brazil,29-03-2020,4256,136,6
17718,,Brunei,29-03-2020,126,1,34
17719,,Bulgaria,29-03-2020,346,8,14
17720,,Burkina Faso,29-03-2020,222,12,23
17721,,Cabo Verde,29-03-2020,6,1,0
17722,,Cambodia,29-03-2020,103,0,21
17723,,Cameroon,29-03-2020,139,6,5
17724,Alberta,Canada,29-03-2020,621,2,0
17725,British Columbia,Canada,29-03-2020,884,17,0
17726,Grand Princess,Canada,29-03-2020,13,0,0
17727,Manitoba,Canada,29-03-2020,72,1,0
17728,New Brunswick,Canada,29-03-2020,66,0,0
17729,Newfoundland and Labrador,Canada,29-03-2020,135,0,0
17730,Nova Scotia,Canada,29-03-2020,122,0,0
17731,Ontario,Canada,29-03-2020,1355,21,0
17732,Prince Edward Island,Canada,29-03-2020,11,0,0
17733,Quebec,Canada,29-03-2020,2840,22,0
17734,Saskatchewan,Canada,29-03-2020,156,0,0
17735,,Central African Republic,29-03-2020,3,0,0
17736,,Chad,29-03-2020,3,0,0
17737,,Chile,29-03-2020,2139,7,75
17738,Anhui,China,29-03-2020,990,6,984
17739,Beijing,China,29-03-2020,577,8,412
17740,Chongqing,China,29-03-2020,579,6,570
17741,Fujian,China,29-03-2020,338,1,295
17742,Gansu,China,29-03-2020,138,2,125
17743,Guangdong,China,29-03-2020,1475,8,1349
17744,Guangxi,China,29-03-2020,254,2,250
17745,Guizhou,China,29-03-2020,146,2,144
17746,Hainan,China,29-03-2020,168,6,168
17747,Hebei,China,29-03-2020,319,6,310
17748,Heilongjiang,China,29-03-2020,484,13,469
17749,Henan,China,29-03-2020,1276,22,1251
17750,Hong Kong,China,29-03-2020,641,4,112
17751,Hubei,China,29-03-2020,67801,3182,62570
17752,Hunan,China,29-03-2020,1018,4,1014
17753,Inner Mongolia,China,29-03-2020,95,1,74
17754,Jiangsu,China,29-03-2020,644,0,631
17755,Jiangxi,China,29-03-2020,937,1,934
17756,Jilin,China,29-03-2020,98,1,92
17757,Liaoning,China,29-03-2020,134,2,124
17758,Macau,China,29-03-2020,37,0,10
17759,Ningxia,China,29-03-2020,75,0,75
17760,Qinghai,China,29-03-2020,18,0,18
17761,Shaanxi,China,29-03-2020,253,3,242
17762,Shandong,China,29-03-2020,772,7,752
17763,Shanghai,China,29-03-2020,492,5,334
17764,Shanxi,China,29-03-2020,136,0,133
17765,Sichuan,China,29-03-2020,550,3,536
17766,Tianjin,China,29-03-2020,166,3,133
17767,Tibet,China,29-03-2020,1,0,1
17768,Xinjiang,China,29-03-2020,76,3,73
17769,Yunnan,China,29-03-2020,180,2,172
17770,Zhejiang,China,29-03-2020,1254,1,1225
17771,,Colombia,29-03-2020,702,10,10
17772,,Congo (Brazzaville),29-03-2020,19,0,0
17773,,Congo (Kinshasa),29-03-2020,65,6,2
17774,,Costa Rica,29-03-2020,314,2,3
17775,,Cote d'Ivoire,29-03-2020,165,1,4
17776,,Croatia,29-03-2020,713,6,52
17777,,Diamond Princess,29-03-2020,712,10,603
17778,,Cuba,29-03-2020,139,3,4
17779,,Cyprus,29-03-2020,214,5,15
17780,,Czechia,29-03-2020,2817,16,11
17781,Faroe Islands,Denmark,29-03-2020,159,0,70
17782,Greenland,Denmark,29-03-2020,10,0,2
17783,,Denmark,29-03-2020,2395,72,1
17784,,Djibouti,29-03-2020,18,0,0
17785,,Dominican Republic,29-03-2020,859,39,3
17786,,Ecuador,29-03-2020,1924,58,3
17787,,Egypt,29-03-2020,609,40,132
17788,,El Salvador,29-03-2020,24,0,0
17789,,Equatorial Guinea,29-03-2020,12,0,0
17790,,Eritrea,29-03-2020,12,0,0
17791,,Estonia,29-03-2020,679,3,20
17792,,Eswatini,29-03-2020,9,0,0
17793,,Ethiopia,29-03-2020,21,0,1
17794,,Fiji,29-03-2020,5,0,0
17795,,Finland,29-03-2020,1240,11,10
17796,French Guiana,France,29-03-2020,28,0,6
17797,French Polynesia,France,29-03-2020,30,0,0
17798,Guadeloupe,France,29-03-2020,106,4,17
17799,Mayotte,France,29-03-2020,63,0,0
17800,New Caledonia,France,29-03-2020,15,0,0
17801,Reunion,France,29-03-2020,183,0,1
17802,Saint Barthelemy,France,29-03-2020,5,0,0
17803,St Martin,France,29-03-2020,11,0,0
17804,Martinique,France,29-03-2020,93,1,0
17805,,France,29-03-2020,40174,2606,7202
17806,,Gabon,29-03-2020,7,1,0
17807,,Gambia,29-03-2020,4,1,0
17808,,Georgia,29-03-2020,91,0,18
17809,,Germany,29-03-2020,62095,533,9211
17810,,Ghana,29-03-2020,152,5,2
17811,,Greece,29-03-2020,1156,38,52
17812,,Guatemala,29-03-2020,34,1,10
17813,,Guinea,29-03-2020,16,0,0
17814,,Guyana,29-03-2020,8,1,0
17815,,Haiti,29-03-2020,15,0,1
17816,,Holy See,29-03-2020,6,0,0
17817,,Honduras,29-03-2020,110,3,3
17818,,Hungary,29-03-2020,408,13,34
17819,,Iceland,29-03-2020,1020,2,135
17820,,India,29-03-2020,1024,27,95
17821,,Indonesia,29-03-2020,1285,114,64
17822,,Iran,29-03-2020,38309,2640,12391
17823,,Iraq,29-03-2020,547,42,143
17824,,Ireland,29-03-2020,2615,46,5
17825,,Israel,29-03-2020,4247,15,132
17826,,Italy,29-03-2020,97689,10779,13030
17827,,Jamaica,29-03-2020,32,1,2
17828,,Japan,29-03-2020,1866,54,424
17829,,Jordan,29-03-2020,259,3,18
17830,,Kazakhstan,29-03-2020,284,1,20
17831,,Kenya,29-03-2020,42,1,1
17832,,South Korea,29-03-2020,9583,152,5033
17833,,Kuwait,29-03-2020,255,0,67
17834,,Kyrgyzstan,29-03-2020,84,0,0
17835,,Latvia,29-03-2020,347,0,1
17836,,Lebanon,29-03-2020,438,10,30
17837,,Liberia,29-03-2020,3,0,0
17838,,Liechtenstein,29-03-2020,56,0,0
17839,,Lithuania,29-03-2020,460,7,1
17840,,Luxembourg,29-03-2020,1950,21,40
17841,,Madagascar,29-03-2020,39,0,0
17842,,Malaysia,29-03-2020,2470,35,388
17843,,Maldives,29-03-2020,17,0,13
17844,,Malta,29-03-2020,151,0,2
17845,,Mauritania,29-03-2020,5,0,2
17846,,Mauritius,29-03-2020,107,3,0
17847,,Mexico,29-03-2020,993,20,4
17848,,Moldova,29-03-2020,263,2,2
17849,,Monaco,29-03-2020,46,1,1
17850,,Mongolia,29-03-2020,12,0,0
17851,,Montenegro,29-03-2020,85,1,0
17852,,Morocco,29-03-2020,479,26,13
17853,,Namibia,29-03-2020,11,0,2
17854,,Nepal,29-03-2020,5,0,1
17855,Aruba,Netherlands,29-03-2020,50,0,1
17856,Curacao,Netherlands,29-03-2020,8,1,2
17857,Sint Maarten,Netherlands,29-03-2020,6,0,0
17858,,Netherlands,29-03-2020,10866,771,250
17859,,New Zealand,29-03-2020,514,1,56
17860,,Nicaragua,29-03-2020,4,1,0
17861,,Niger,29-03-2020,18,1,0
17862,,Nigeria,29-03-2020,111,1,3
17863,,North Macedonia,29-03-2020,259,6,3
17864,,Norway,29-03-2020,4284,25,7
17865,,Oman,29-03-2020,167,0,23
17866,,Pakistan,29-03-2020,1597,14,29
17867,,Panama,29-03-2020,901,17,4
17868,,Papua New Guinea,29-03-2020,1,0,0
17869,,Paraguay,29-03-2020,59,3,1
17870,,Peru,29-03-2020,852,18,16
17871,,Philippines,29-03-2020,1418,71,42
17872,,Poland,29-03-2020,1862,22,7
17873,,Portugal,29-03-2020,5962,119,43
17874,,Qatar,29-03-2020,634,1,48
17875,,Romania,29-03-2020,1815,43,206
17876,,Russia,29-03-2020,1534,8,64
17877,,Rwanda,29-03-2020,70,0,0
17878,,Saint Lucia,29-03-2020,9,0,1
17879,,Saint Vincent and the Grenadines,29-03-2020,1,0,1
17880,,San Marino,29-03-2020,224,22,6
17881,,Saudi Arabia,29-03-2020,1299,8,66
17882,,Senegal,29-03-2020,142,0,27
17883,,Serbia,29-03-2020,741,13,0
17884,,Seychelles,29-03-2020,8,0,0
17885,,Singapore,29-03-2020,844,3,212
17886,,Slovakia,29-03-2020,314,0,2
17887,,Slovenia,29-03-2020,730,11,10
17888,,Somalia,29-03-2020,3,0,0
17889,,South Africa,29-03-2020,1280,2,31
17890,,Spain,29-03-2020,80110,6803,14709
17891,,Sri Lanka,29-03-2020,117,1,11
17892,,Sudan,29-03-2020,6,1,0
17893,,Suriname,29-03-2020,8,0,0
17894,,Sweden,29-03-2020,3700,110,16
17895,,Switzerland,29-03-2020,14829,300,1595
17896,,Taiwan*,29-03-2020,298,2,30
17897,,Tanzania,29-03-2020,14,0,1
17898,,Thailand,29-03-2020,1388,7,97
17899,,Togo,29-03-2020,25,1,1
17900,,Trinidad and Tobago,29-03-2020,78,3,1
17901,,Tunisia,29-03-2020,312,8,2
17902,,Turkey,29-03-2020,9217,131,105
17903,,Uganda,29-03-2020,33,0,0
17904,,Ukraine,29-03-2020,475,10,6
17905,,United Arab Emirates,29-03-2020,570,3,58
17906,Bermuda,United Kingdom,29-03-2020,22,0,2
17907,Cayman Islands,United Kingdom,29-03-2020,8,1,0
17908,Channel Islands,United Kingdom,29-03-2020,108,2,0
17909,Gibraltar,United Kingdom,29-03-2020,65,0,14
17910,Isle of Man,United Kingdom,29-03-2020,42,0,0
17911,Montserrat,United Kingdom,29-03-2020,5,0,0
17912,,United Kingdom,29-03-2020,19522,1669,135
17913,,Uruguay,29-03-2020,309,1,0
17914,,US,29-03-2020,140909,3420,2665
17915,,Uzbekistan,29-03-2020,144,2,7
17916,,Venezuela,29-03-2020,119,2,39
17917,,Vietnam,29-03-2020,188,0,25
17918,,Zambia,29-03-2020,29,0,0
17919,,Zimbabwe,29-03-2020,7,1,0
17920,Diamond Princess,Canada,29-03-2020,0,1,0
17921,,Dominica,29-03-2020,11,0,0
17922,,Grenada,29-03-2020,9,0,0
17923,,Mozambique,29-03-2020,8,0,0
17924,,Syria,29-03-2020,9,1,0
17925,,Timor-Leste,29-03-2020,1,0,0
17926,,Belize,29-03-2020,2,0,0
17927,,Laos,29-03-2020,8,0,0
17928,,Libya,29-03-2020,8,0,0
17929,,West Bank and Gaza,29-03-2020,109,1,18
17930,,Guinea-Bissau,29-03-2020,2,0,0
17931,,Mali,29-03-2020,18,1,0
17932,,Saint Kitts and Nevis,29-03-2020,2,0,0
17933,Northwest Territories,Canada,29-03-2020,1,0,0
17934,Yukon,Canada,29-03-2020,4,0,0
17935,,Kosovo,29-03-2020,94,1,1
17936,,Burma,29-03-2020,10,0,0
17937,Anguilla,United Kingdom,29-03-2020,2,0,0
17938,British Virgin Islands,United Kingdom,29-03-2020,2,0,0
17939,Turks and Caicos Islands,United Kingdom,29-03-2020,4,0,0
17940,,MS Zaandam,29-03-2020,2,0,0
17941,,Botswana,29-03-2020,0,0,0
17942,,Burundi,29-03-2020,0,0,0
17943,,Sierra Leone,29-03-2020,0,0,0
17944,,Malawi,29-03-2020,0,0,0
17945,Falkland Islands (Malvinas),United Kingdom,29-03-2020,0,0,0
17946,Saint Pierre and Miquelon,France,29-03-2020,0,0,0
17947,,South Sudan,29-03-2020,0,0,0
17948,,Western Sahara,29-03-2020,0,0,0
17949,,Sao Tome and Principe,29-03-2020,0,0,0
17950,,Yemen,29-03-2020,0,0,0
17951,,Comoros,29-03-2020,0,0,0
17952,,Tajikistan,29-03-2020,0,0,0
17953,,Afghanistan,30-03-2020,170,4,2
17954,,Albania,30-03-2020,223,11,44
17955,,Algeria,30-03-2020,584,35,37
17956,,Andorra,30-03-2020,370,8,10
17957,,Angola,30-03-2020,7,2,0
17958,,Antigua and Barbuda,30-03-2020,7,0,0
17959,,Argentina,30-03-2020,820,23,228
17960,,Armenia,30-03-2020,482,3,30
17961,Australian Capital Territory,Australia,30-03-2020,78,1,2
17962,New South Wales,Australia,30-03-2020,2032,8,4
17963,Northern Territory,Australia,30-03-2020,15,0,0
17964,Queensland,Australia,30-03-2020,689,2,8
17965,South Australia,Australia,30-03-2020,305,0,6
17966,Tasmania,Australia,30-03-2020,66,0,5
17967,Victoria,Australia,30-03-2020,821,4,191
17968,Western Australia,Australia,30-03-2020,355,2,41
17969,,Austria,30-03-2020,9618,108,636
17970,,Azerbaijan,30-03-2020,273,4,26
17971,,Bahamas,30-03-2020,14,0,1
17972,,Bahrain,30-03-2020,515,4,279
17973,,Bangladesh,30-03-2020,49,5,19
17974,,Barbados,30-03-2020,33,0,0
17975,,Belarus,30-03-2020,152,0,32
17976,,Belgium,30-03-2020,11899,513,1527
17977,,Benin,30-03-2020,6,0,0
17978,,Bhutan,30-03-2020,4,0,0
17979,,Bolivia,30-03-2020,97,4,0
17980,,Bosnia and Herzegovina,30-03-2020,368,10,17
17981,,Brazil,30-03-2020,4579,159,120
17982,,Brunei,30-03-2020,127,1,38
17983,,Bulgaria,30-03-2020,359,8,17
17984,,Burkina Faso,30-03-2020,246,12,31
17985,,Cabo Verde,30-03-2020,6,1,0
17986,,Cambodia,30-03-2020,107,0,21
17987,,Cameroon,30-03-2020,139,6,5
17988,Alberta,Canada,30-03-2020,661,3,0
17989,British Columbia,Canada,30-03-2020,970,19,0
17990,Grand Princess,Canada,30-03-2020,13,0,0
17991,Manitoba,Canada,30-03-2020,96,1,0
17992,New Brunswick,Canada,30-03-2020,68,0,0
17993,Newfoundland and Labrador,Canada,30-03-2020,148,1,0
17994,Nova Scotia,Canada,30-03-2020,127,0,0
17995,Ontario,Canada,30-03-2020,1706,31,0
17996,Prince Edward Island,Canada,30-03-2020,18,0,0
17997,Quebec,Canada,30-03-2020,3430,22,0
17998,Saskatchewan,Canada,30-03-2020,156,2,0
17999,,Central African Republic,30-03-2020,3,0,0
18000,,Chad,30-03-2020,5,0,0
18001,,Chile,30-03-2020,2449,8,156
18002,Anhui,China,30-03-2020,990,6,984
18003,Beijing,China,30-03-2020,577,8,415
18004,Chongqing,China,30-03-2020,579,6,570
18005,Fujian,China,30-03-2020,340,1,295
18006,Gansu,China,30-03-2020,138,2,125
18007,Guangdong,China,30-03-2020,1484,8,1351
18008,Guangxi,China,30-03-2020,254,2,250
18009,Guizhou,China,30-03-2020,146,2,144
18010,Hainan,China,30-03-2020,168,6,168
18011,Hebei,China,30-03-2020,321,6,310
18012,Heilongjiang,China,30-03-2020,484,13,469
18013,Henan,China,30-03-2020,1276,22,1251
18014,Hong Kong,China,30-03-2020,682,4,123
18015,Hubei,China,30-03-2020,67801,3186,62889
18016,Hunan,China,30-03-2020,1018,4,1014
18017,Inner Mongolia,China,30-03-2020,97,1,74
18018,Jiangsu,China,30-03-2020,645,0,631
18019,Jiangxi,China,30-03-2020,937,1,935
18020,Jilin,China,30-03-2020,98,1,92
18021,Liaoning,China,30-03-2020,136,2,124
18022,Macau,China,30-03-2020,38,0,10
18023,Ningxia,China,30-03-2020,75,0,75
18024,Qinghai,China,30-03-2020,18,0,18
18025,Shaanxi,China,30-03-2020,253,3,242
18026,Shandong,China,30-03-2020,773,7,753
18027,Shanghai,China,30-03-2020,498,5,338
18028,Shanxi,China,30-03-2020,136,0,133
18029,Sichuan,China,30-03-2020,550,3,536
18030,Tianjin,China,30-03-2020,174,3,133
18031,Tibet,China,30-03-2020,1,0,1
18032,Xinjiang,China,30-03-2020,76,3,73
18033,Yunnan,China,30-03-2020,180,2,172
18034,Zhejiang,China,30-03-2020,1255,1,1225
18035,,Colombia,30-03-2020,798,12,15
18036,,Congo (Brazzaville),30-03-2020,19,0,0
18037,,Congo (Kinshasa),30-03-2020,81,8,2
18038,,Costa Rica,30-03-2020,330,2,4
18039,,Cote d'Ivoire,30-03-2020,168,1,6
18040,,Croatia,30-03-2020,790,6,67
18041,,Diamond Princess,30-03-2020,712,10,603
18042,,Cuba,30-03-2020,170,4,4
18043,,Cyprus,30-03-2020,230,7,22
18044,,Czechia,30-03-2020,3001,23,25
18045,Faroe Islands,Denmark,30-03-2020,168,0,70
18046,Greenland,Denmark,30-03-2020,10,0,2
18047,,Denmark,30-03-2020,2577,77,1
18048,,Djibouti,30-03-2020,18,0,0
18049,,Dominican Republic,30-03-2020,901,42,4
18050,,Ecuador,30-03-2020,1962,60,3
18051,,Egypt,30-03-2020,656,41,150
18052,,El Salvador,30-03-2020,30,0,0
18053,,Equatorial Guinea,30-03-2020,12,0,0
18054,,Eritrea,30-03-2020,12,0,0
18055,,Estonia,30-03-2020,715,3,20
18056,,Eswatini,30-03-2020,9,0,0
18057,,Ethiopia,30-03-2020,23,0,4
18058,,Fiji,30-03-2020,5,0,0
18059,,Finland,30-03-2020,1352,13,10
18060,French Guiana,France,30-03-2020,43,0,6
18061,French Polynesia,France,30-03-2020,36,0,0
18062,Guadeloupe,France,30-03-2020,106,4,17
18063,Mayotte,France,30-03-2020,82,0,10
18064,New Caledonia,France,30-03-2020,15,0,0
18065,Reunion,France,30-03-2020,224,0,1
18066,Saint Barthelemy,France,30-03-2020,6,0,1
18067,St Martin,France,30-03-2020,15,1,2
18068,Martinique,France,30-03-2020,93,1,0
18069,,France,30-03-2020,44550,3024,7927
18070,,Gabon,30-03-2020,7,1,0
18071,,Gambia,30-03-2020,4,1,0
18072,,Georgia,30-03-2020,103,0,20
18073,,Germany,30-03-2020,66885,645,13500
18074,,Ghana,30-03-2020,152,5,2
18075,,Greece,30-03-2020,1212,43,52
